Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Premium
29639,1020932,23932,70,2011,488,300
29656,1026188,29188,67,2011,191,189
29677,1001175,4175,39,2011,45,229
29684,1001699,4699,42,2011,558,199
29689,1001967,4967,39,2011,568,279
29721,1004865,7865,28,2011,257,164
29726,1005425,8425,57,2011,449,150
29738,1006671,9671,43,2011,52,256
29744,1006970,9970,80,2011,370,298
29758,1008309,11309,54,2011,298,282
29765,1009302,12302,33,2011,521,184
29770,1009521,12521,38,2011,567,175
29771,1009600,12600,62,2011,537,185
29785,1010877,13877,49,2011,334,290
29805,1012470,15470,18,2011,27,236
29813,1013187,16187,86,2011,277,195
29814,1013196,16196,51,2011,322,214
29824,1014436,17436,78,2011,4,214
29826,1014533,17533,51,2011,326,232
29831,1014779,17779,76,2011,121,188
29847,1016641,19641,78,2011,373,226
29854,1017600,20600,12,2011,210,225
29868,1018924,21924,82,2011,240,208
29880,1019745,22745,21,2011,335,100
29898,1021687,24687,84,2011,29,333
29902,1021913,24913,61,2011,12,284
29916,1022666,25666,64,2011,37,177
29926,1023746,26746,30,2011,488,191
29929,1023832,26832,82,2011,258,209
29931,1023969,26969,42,2011,337,198
29933,1024020,27020,74,2011,85,124
29942,1024712,27712,87,2011,512,109
29953,1025312,28312,40,2011,49,144
29955,1025414,28414,49,2011,270,131
29959,1025605,28605,37,2011,75,182
29980,1027951,30951,69,2011,80,222
30001,1001758,48180,38,2011,37,285
30014,1000922,129071,75,2011,190,237
30031,1016310,2219293,1,2011,121,189
30034,1017223,45422,78,2011,399,279
30035,1017317,2216945,5,2011,353,194
30052,1023968,2219904,85,2011,304,266
30061,1027982,2218156,74,2011,10,158
30074,1001320,2216230,30,2011,481,203
30078,1002384,2216811,71,2011,95,171
30084,1004244,2216223,70,2011,417,310
30094,1006893,2220481,47,2011,344,188
30122,1016579,48277,70,2011,295,276
30125,1017500,2220557,39,2011,143,158
30130,1017998,46255,33,2011,351,188
30152,1024402,49544,35,2011,227,215
30163,1028121,2217403,71,2011,42,96
30166,1029011,2217742,78,2011,565,125
30173,1013292,45993,39,2011,239,297
30178,1002871,48626,77,2011,525,252
30191,1014433,49038,28,2011,408,154
30194,1015249,2220190,70,2011,448,210
30204,1022699,2215568,56,2011,68,299
30217,1028738,2220646,75,2011,374,413
30223,1001636,117307,30,2011,134,269
30232,1003655,143130,9,2011,249,313
30235,1004075,2217910,30,2011,156,132
30246,1008645,46652,35,2011,270,214
30248,1008716,46918,71,2011,423,244
30251,1009943,2219963,41,2011,319,216
30255,1011355,2219309,24,2011,443,241
30256,1011358,48017,52,2011,470,209
30264,1013153,129802,53,2011,109,133
30266,1013904,2217526,87,2011,304,143
30267,1014464,46843,85,2011,293,212
30290,1019752,2216176,20,2011,314,227
30294,1021054,142331,31,2011,276,205
30300,1022345,2215487,61,2011,239,148
30302,1022835,2217765,69,2011,12,172
30304,1023042,2217931,48,2011,176,252
30310,1025036,48643,7,2011,69,132
30312,1025544,2216153,40,2011,386,273
30314,1025845,142161,67,2011,365,275
30323,1028589,2217071,32,2011,272,278
30327,1001508,46051,5,2011,56,173
30331,1012046,45852,84,2011,161,212
30336,1026666,45611,40,2011,108,83
30341,1000828,132862,62,2011,116,147
30345,1003214,2216134,61,2011,52,253
30368,1015879,2216419,67,2011,181,183
30374,1017426,47160,32,2011,42,285
30382,1021352,134834,57,2011,98,135
30387,1026680,49096,87,2011,444,211
30397,1002657,47126,50,2011,107,303
30401,1004212,2215525,63,2011,495,287
30417,1007041,127269,62,2011,259,210
30445,1016328,2217254,29,2011,345,155
30463,1022130,2216580,55,2011,168,141
30483,1026915,114672,55,2011,347,244
30492,1000812,2216233,55,2011,99,98
30500,1025686,2219373,79,2011,504,229
30540,1025970,2219892,60,2011,51,195
30544,1028298,2218753,44,2011,358,193
30550,1001705,2215724,55,2011,221,170
30582,1011104,2218821,63,2011,7,286
30597,1016376,2219597,77,2011,283,192
30602,1017754,48429,83,2011,344,160
30610,1020443,2216940,72,2011,191,326
30613,1020944,134885,13,2011,39,203
30618,1023329,2215655,12,2011,377,342
30619,1025309,2218001,55,2011,600,83
30626,1027774,2218755,51,2011,17,255
30643,1001385,48044,36,2011,197,140
30656,1005494,48034,25,2011,146,140
30658,1005802,2219466,73,2011,583,100
30670,1011411,46394,75,2011,549,221
30679,1017029,2217100,75,2011,317,182
30680,1017153,126844,83,2011,329,387
30687,1022287,2219388,57,2011,369,197
30704,1002422,2215887,42,2011,66,261
30709,1003522,47072,37,2011,5,201
30713,1004411,115675,60,2011,541,189
30716,1005576,46791,17,2011,38,206
30722,1006476,2217976,69,2011,136,128
30738,1011400,2216435,56,2011,330,195
30740,1012515,2218689,48,2011,515,147
30742,1013104,2219435,77,2011,472,210
30747,1014944,139679,57,2011,478,199
30755,1017398,2218673,59,2011,159,221
30765,1020861,2216850,31,2011,528,258
30781,1025090,48573,83,2011,390,222
30789,1026748,45777,83,2011,149,131
30790,1028191,46563,41,2011,70,232
30792,1028981,140597,56,2011,190,204
30795,1029289,47390,4,2011,85,219
30801,1010465,49498,78,2011,192,267
30815,1005448,135616,78,2011,493,167
30818,1007218,2217382,47,2011,34,265
30824,1014811,2219608,17,2011,187,202
30832,1018818,2216589,13,2011,497,192
30840,1025712,121710,87,2011,375,296
30842,1027342,2215552,61,2011,43,190
30873,1006625,47950,72,2011,462,95
30880,1010244,45384,14,2011,508,184
30881,1010567,134001,68,2011,125,339
30888,1011663,2217709,87,2011,70,282
30899,1014364,2219077,83,2011,183,255
30915,1019111,143929,61,2011,480,215
30928,1022162,139305,74,2011,567,147
30930,1023163,49011,54,2011,31,219
30942,1025485,2220019,50,2011,141,224
30980,1026374,49458,65,2011,168,196
30982,1028392,49091,85,2011,503,239
30988,1002693,47189,82,2011,279,223
30990,1003552,119772,71,2011,322,206
30995,1005477,115607,45,2011,345,223
30997,1006356,2218539,64,2011,314,290
31004,1008129,122679,77,2011,85,157
31006,1008817,2219317,35,2011,440,88
31011,1010000,2219447,30,2011,374,249
31019,1011982,2215941,83,2011,18,190
31020,1012726,2218815,76,2011,185,278
31027,1014371,2218041,76,2011,550,64
31031,1015130,123801,49,2011,245,200
31037,1017347,2217178,82,2011,504,183
31040,1018256,2217176,79,2011,552,181
31046,1021538,128068,81,2011,58,178
31048,1022941,46371,28,2011,130,160
31059,1025570,2216736,39,2011,187,276
31060,1025600,46493,32,2011,46,180
31062,1025837,2219895,41,2011,328,259
31070,1027569,46564,56,2011,193,188
31075,1028330,2218881,29,2011,337,197
31079,1028810,48556,56,2011,358,296
31091,1001379,131485,72,2011,142,179
31099,1001759,48989,38,2011,493,205
31101,1002575,2220775,8,2011,571,291
31118,1004782,48233,76,2011,342,131
31129,1006456,46167,58,2011,453,240
31135,1007463,2220596,48,2011,446,234
31136,1007505,45563,5,2011,233,137
31141,1008146,128544,78,2011,235,237
31143,1008434,2216786,61,2011,496,202
31149,1009968,46856,57,2011,557,265
31162,1012671,49044,59,2011,203,245
31168,1013463,2218043,28,2011,254,206
31188,1016527,2217778,75,2011,551,153
31204,1019181,2219785,69,2011,110,224
31207,1019650,2219571,65,2011,62,293
31209,1019974,2219925,54,2011,154,240
31227,1023012,49548,32,2011,282,229
31237,1024861,2215396,19,2011,181,84
31240,1025132,2219898,47,2011,525,206
31244,1025677,2218899,80,2011,135,235
31256,1027799,46352,81,2011,358,148
31262,1028785,49532,5,2011,528,256
31278,1029638,2220506,81,2011,548,291
31281,1001875,45549,9,2011,74,195
31288,1015407,45653,87,2011,45,306
31297,1028016,45375,80,2011,69,180
31308,1002500,137486,30,2011,58,166
31311,1004464,47120,69,2011,570,127
31327,1010540,49148,46,2011,381,209
31332,1011562,45623,70,2011,250,240
31334,1011668,2218604,72,2011,344,190
31335,1012238,2219822,75,2011,384,318
31336,1012824,2216774,81,2011,115,261
31340,1013895,2220198,53,2011,107,284
31345,1016144,119245,17,2011,419,86
31348,1018038,2220552,77,2011,40,184
31350,1019014,2220170,55,2011,103,218
31355,1020842,2220156,67,2011,145,232
31358,1022344,2216662,58,2011,81,253
31367,1026442,48825,76,2011,295,226
31369,1027365,2216315,75,2011,557,331
31383,1000453,118616,83,2011,77,234
31387,1000718,2220112,72,2011,520,214
31389,1001183,47772,72,2011,135,155
31399,1001612,48632,56,2011,510,213
31402,1001786,2215370,3,2011,63,220
31406,1002348,2217469,59,2011,83,200
31419,1004285,49242,77,2011,221,190
31420,1004374,2218618,85,2011,150,233
31424,1005341,2217810,56,2011,301,191
31439,1007688,2218534,72,2011,380,193
31441,1007793,2219098,81,2011,502,271
31448,1008562,2219677,65,2011,68,154
31471,1011446,2218449,73,2011,205,340
31477,1013171,2220068,54,2011,71,141
31481,1013327,49141,36,2011,258,246
31490,1014790,2219609,64,2011,390,142
31496,1016352,45339,81,2011,323,219
31501,1016818,2215591,40,2011,263,160
31525,1020645,47603,65,2011,402,192
31533,1022924,118956,57,2011,129,224
31535,1023134,47464,49,2011,581,181
31539,1024070,130669,41,2011,82,126
31554,1026469,46752,51,2011,321,228
31559,1027901,48727,55,2011,122,180
31561,1028368,45656,53,2011,337,374
31567,1029041,2217741,76,2011,157,161
31572,1029849,2220115,34,2011,217,250
31591,1023064,45429,44,2011,555,249
31609,1005768,2217384,46,2011,146,193
31616,1007961,48377,28,2011,84,117
31618,1008053,47695,44,2011,552,169
31622,1009285,121081,30,2011,293,264
31631,1012124,2217186,55,2011,121,290
31645,1018328,2219582,87,2011,274,245
31665,1023041,139220,6,2011,80,167
31685,1028105,123257,68,2011,213,229
31686,1028662,2216390,26,2011,531,269
31696,1001036,2220503,77,2011,577,262
31702,1001624,47588,61,2011,152,231
31708,1002209,145000,19,2011,131,289
31710,1003358,48237,73,2011,76,134
31731,1007048,2217973,46,2011,12,175
31740,1008893,2218302,38,2011,13,230
31741,1009051,2219671,59,2011,114,123
31761,1010761,116831,54,2011,213,246
31764,1011431,47046,87,2011,550,83
31795,1015794,2217951,27,2011,135,105
31800,1016587,2216343,80,2011,312,151
31803,1017043,135055,32,2011,229,261
31813,1017845,2217601,51,2011,75,201
31823,1019342,46626,68,2011,159,103
31838,1020572,2220027,60,2011,577,218
31842,1020996,2219394,10,2011,285,137
31857,1022187,48326,28,2011,468,135
31870,1024676,47724,72,2011,287,174
31874,1025037,47794,14,2011,124,248
31878,1025322,2217756,63,2011,59,128
31899,1028372,2216239,72,2011,33,191
31907,1029209,2218330,53,2011,323,206
31927,1011833,45448,74,2011,32,282
31943,1003335,45445,58,2011,245,229
31944,1003885,130193,27,2011,56,184
31958,1009632,47570,71,2011,143,171
31963,1010914,116814,74,2011,248,185
31964,1011059,2219181,39,2011,88,137
31965,1011196,127031,48,2011,593,178
31977,1013755,2216506,31,2011,183,334
32003,1021682,48264,31,2011,381,314
32004,1021690,2218265,36,2011,430,245
32042,1001458,2219736,82,2011,195,294
32045,1002075,46476,65,2011,339,108
32049,1002774,2217551,36,2011,58,144
32060,1003362,126011,10,2011,160,291
32065,1003718,2219865,71,2011,38,218
32070,1004695,48705,74,2011,444,227
32074,1005600,47841,35,2011,58,127
32088,1007348,48695,36,2011,438,159
32090,1007651,135463,4,2011,223,163
32091,1007700,2215513,51,2011,500,203
32099,1008188,2218837,37,2011,212,182
32101,1008494,47628,79,2011,476,217
32107,1008753,46651,83,2011,448,274
32131,1012372,2218380,84,2011,323,181
32139,1013355,115250,60,2011,402,212
32142,1013697,123869,55,2011,433,201
32151,1015704,2219802,37,2011,544,135
32162,1016551,48524,40,2011,569,199
32163,1016605,122322,77,2011,98,239
32170,1017799,48659,77,2011,419,242
32171,1018097,2220549,82,2011,102,366
32175,1018323,47927,84,2011,332,248
32185,1018918,48755,72,2011,194,214
32213,1022340,2218909,61,2011,67,150
32215,1022455,117647,67,2011,1,232
32230,1023450,45601,80,2011,46,178
32231,1023475,48503,3,2011,277,208
32241,1025405,46244,28,2011,597,222
32247,1026091,47983,86,2011,372,144
32272,1028725,47780,76,2011,140,235
32273,1028740,2215732,77,2011,374,161
32278,1001721,45686,68,2011,520,216
32279,1002081,45892,36,2011,170,187
32298,1019801,45989,32,2011,530,201
32304,1027111,45518,5,2011,576,292
32307,1029852,46152,46,2011,102,147
32313,1001339,2219873,20,2011,15,201
32331,1006490,47577,67,2011,23,185
32347,1011770,2220332,58,2011,465,236
32351,1012444,48867,70,2011,33,221
32356,1014543,115216,35,2011,587,116
32359,1014892,2215601,29,2011,13,187
32362,1015694,2216502,20,2011,226,109
32367,1017118,2220042,19,2011,533,180
32377,1022015,2217333,71,2011,257,236
32382,1023910,129377,26,2011,113,257
32398,1029517,123070,77,2011,289,215
32404,1000847,47447,77,2011,197,239
32408,1001565,2216815,86,2011,598,212
32412,1001911,137520,50,2011,273,202
32422,1004070,2219328,29,2011,111,104
32429,1005812,46728,63,2011,257,194
32437,1007359,2220597,29,2011,77,153
32443,1007956,49237,51,2011,345,51
32458,1010354,46647,77,2011,483,191
32459,1010497,2217533,53,2011,388,253
32464,1011279,2215607,61,2011,141,159
32467,1011728,2219307,10,2011,306,161
32478,1013126,47297,37,2011,169,170
32480,1013508,2216869,18,2011,227,249
32488,1015050,48210,80,2011,281,255
32489,1015277,2217784,7,2011,148,282
32492,1015632,2219944,16,2011,458,261
32494,1015988,48588,59,2011,514,215
32498,1016323,125161,54,2011,305,136
32502,1017007,2218931,34,2011,10,271
32534,1022673,48648,81,2011,146,136
32536,1022925,2216165,73,2011,282,274
32538,1022957,48319,73,2011,106,165
32556,1026404,46680,80,2011,427,290
32558,1027046,48399,21,2011,23,140
32568,1028681,2218152,84,2011,557,267
32569,1028728,2220119,64,2011,541,88
32577,1029440,2215641,42,2011,93,229
32593,1012519,45363,26,2011,28,233
32598,1018048,46021,67,2011,401,158
32606,1029926,45886,36,2011,204,304
32608,1000213,2220634,34,2011,328,376
32614,1002385,2219475,34,2011,422,221
32630,1008115,113941,46,2011,306,250
32639,1010624,2215786,61,2011,213,241
32640,1010730,48018,44,2011,179,125
32661,1019641,132012,40,2011,351,239
32668,1021136,2216749,39,2011,548,355
32683,1023984,2216075,47,2011,190,79
32690,1027928,2216733,30,2011,598,116
32691,1028661,2219127,70,2011,119,150
32695,1029817,48305,55,2011,478,284
32698,1000347,2215730,25,2011,272,199
32704,1001667,137554,82,2011,287,195
32706,1002015,2220371,79,2011,554,163
32717,1003175,115777,55,2011,375,215
32739,1006264,2216974,35,2011,3,233
32742,1006592,2219979,72,2011,455,177
32760,1009672,2219662,44,2011,230,370
32764,1010324,46462,23,2011,543,172
32776,1011712,48869,25,2011,191,246
32787,1013275,45727,49,2011,514,98
32808,1016603,2217518,6,2011,342,189
32817,1017765,2217776,29,2011,2,230
32831,1019950,49631,20,2011,366,207
32856,1023851,2216078,75,2011,89,146
32860,1024232,2217416,23,2011,349,157
32863,1024848,126402,43,2011,219,411
32871,1026071,2219518,54,2011,585,227
32888,1028024,2218155,17,2011,285,150
32898,1028913,2216310,67,2011,64,133
32906,1029854,2217476,60,2011,139,252
32909,1002125,49527,24,2011,92,327
32914,1005589,2218133,52,2011,545,298
32915,1007237,124192,59,2011,297,150
32922,1016809,2219414,39,2011,228,241
32935,1002582,2220615,40,2011,589,151
32953,1008216,49426,47,2011,344,174
32972,1014215,47292,28,2011,353,98
32975,1014931,126912,70,2011,50,193
32983,1016926,2215416,33,2011,122,145
32991,1018543,47025,72,2011,226,239
32999,1020781,2216584,84,2011,488,198
33002,1021547,46375,41,2011,197,278
33008,1025109,2215900,84,2011,330,86
33022,1029559,2219229,52,2011,275,272
33049,1005003,46339,82,2011,472,292
33063,1006759,2218052,46,2011,74,203
33076,1008602,48689,64,2011,413,192
33078,1008650,2220592,75,2011,591,227
33079,1008911,2220474,56,2011,399,232
33101,1012285,47938,27,2011,3,224
33145,1018061,2220036,9,2011,305,202
33155,1020057,2220699,32,2011,207,193
33173,1022781,48071,62,2011,485,160
33191,1025478,47330,70,2011,588,251
33205,1027466,123308,50,2011,369,260
33209,1028378,47972,55,2011,392,122
33210,1028483,46425,61,2011,305,142
33221,1005867,46042,11,2011,23,241
33224,1008874,45833,64,2011,314,163
33231,1015631,48590,83,2011,455,216
33264,1009020,2217195,49,2011,502,88
33283,1014649,2215776,53,2011,140,150
33291,1015976,46635,52,2011,4,171
33298,1017842,2216859,41,2011,520,179
33301,1018040,46630,56,2011,148,272
33320,1023231,2219771,66,2011,386,188
33323,1024301,2219377,23,2011,516,241
33333,1026768,2217660,51,2011,15,270
33340,1028896,142042,82,2011,545,183
33349,1001419,126062,60,2011,269,163
33356,1002490,126028,55,2011,528,162
33357,1002508,134307,61,2011,589,206
33365,1003046,47707,80,2011,255,187
33370,1003715,134239,49,2011,311,204
33382,1005372,2217385,35,2011,559,163
33393,1007239,47575,66,2011,272,211
33397,1008271,46215,33,2011,408,251
33425,1012127,2218953,46,2011,465,213
33430,1012988,46457,75,2011,462,123
33444,1014647,133729,40,2011,60,166
33446,1014728,2219076,71,2011,237,173
33452,1015545,47165,9,2011,323,128
33462,1016795,47481,40,2011,210,189
33466,1017449,46256,62,2011,331,251
33482,1020156,2217336,68,2011,18,144
33486,1020903,2217506,78,2011,476,189
33490,1021236,47407,75,2011,280,166
33519,1026807,46614,77,2011,596,270
33531,1028168,2217570,66,2011,358,186
33542,1000925,45550,37,2011,527,143
33549,1011182,47893,84,2011,258,254
33552,1014789,45476,40,2011,160,226
33556,1028194,45387,39,2011,264,206
33569,1001942,48807,73,2011,287,248
33579,1005677,47067,45,2011,269,203
33612,1018128,2220178,63,2011,271,276
33613,1018734,2218789,13,2011,197,226
33629,1024148,2215828,73,2011,227,218
33638,1027495,2220128,46,2011,326,146
33640,1027685,2216394,41,2011,153,223
33665,1002653,2220774,61,2011,506,262
33688,1005834,2218983,79,2011,99,196
33690,1006343,2218055,79,2011,25,221
33693,1006526,48167,81,2011,421,292
33722,1012509,2215436,79,2011,437,222
33738,1014380,139713,47,2011,295,266
33740,1014604,2216952,25,2011,77,159
33765,1018247,49634,86,2011,487,167
33785,1021226,2219778,66,2011,320,156
33790,1021719,45421,43,2011,392,195
33797,1022286,2216844,8,2011,252,136
33803,1023090,2215565,72,2011,87,140
33814,1024200,46818,57,2011,381,182
33832,1026756,47002,58,2011,449,230
33835,1027360,47650,32,2011,506,159
33848,1029771,119942,81,2011,308,186
33858,1010512,46057,69,2011,583,167
33878,1001840,47638,79,2011,44,173
33892,1006363,45772,79,2011,466,282
33910,1010454,2217962,18,2011,64,158
33933,1015492,46771,71,2011,473,104
33942,1018706,144014,44,2011,102,288
33950,1021215,46078,69,2011,237,173
33953,1022298,45373,71,2011,596,258
33958,1024252,2219535,23,2011,406,208
33963,1026400,126317,23,2011,81,307
33977,1000446,47522,53,2011,471,202
33978,1000673,47133,78,2011,89,183
33981,1001346,2216304,65,2011,238,202
33983,1001457,2220501,56,2011,187,226
34007,1004536,128748,46,2011,409,252
34022,1006510,115573,39,2011,163,240
34038,1009215,45498,68,2011,1,230
34046,1011387,2220734,58,2011,511,127
34052,1012079,47422,44,2011,490,218
34057,1012713,46846,86,2011,294,195
34058,1012751,2218110,39,2011,346,319
34061,1013004,2220203,62,2011,185,147
34075,1014848,2218285,64,2011,460,243
34100,1019536,46190,29,2011,74,238
34101,1019762,123597,80,2011,349,156
34102,1019782,2217769,78,2011,575,107
34107,1020390,2216175,14,2011,147,152
34122,1022672,2215485,25,2011,486,271
34125,1023063,126521,72,2011,290,186
34133,1024462,48402,54,2011,403,252
34135,1025412,2216154,19,2011,22,165
34137,1025653,2217005,87,2011,552,266
34144,1026868,49455,75,2011,220,238
34146,1026906,46751,81,2011,81,281
34156,1029067,45855,59,2011,201,344
34171,1024496,45645,69,2011,315,126
34176,1029534,46010,86,2011,55,227
34177,1000878,2219742,86,2011,8,121
34179,1001991,2215888,36,2011,574,174
34181,1002102,46872,63,2011,314,156
34184,1003457,140342,25,2011,440,198
34188,1004503,2216037,40,2011,170,202
34190,1005678,2216035,51,2011,278,226
34205,1010251,122594,60,2011,66,187
34210,1011683,2220209,28,2011,63,105
34211,1011935,2217883,79,2011,340,175
34218,1015558,49302,86,2011,346,201
34224,1017327,2219058,29,2011,581,123
34230,1018727,2218358,16,2011,335,303
34268,1028208,2220016,56,2011,319,126
34283,1001522,118548,58,2011,127,197
34286,1001784,2215807,69,2011,108,319
34301,1002777,2218231,81,2011,411,193
34310,1004121,122849,18,2011,37,309
34314,1004660,2216635,62,2011,157,161
34318,1005261,2219701,48,2011,41,198
34357,1012201,2218952,80,2011,187,292
34370,1014094,133746,1,2011,304,228
34372,1014240,2217034,44,2011,8,218
34378,1014961,2219073,11,2011,457,192
34391,1016366,2219292,68,2011,220,258
34393,1016588,2218281,65,2011,145,283
34402,1017759,2220555,67,2011,249,306
34411,1019077,49558,69,2011,245,165
34415,1019703,45740,40,2011,455,139
34431,1021038,2217595,57,2011,551,82
34434,1021660,49627,64,2011,263,162
34439,1022368,48324,75,2011,266,254
34440,1022470,2217587,85,2011,309,141
34450,1023745,48124,57,2011,354,261
34458,1025459,2216571,82,2011,64,309
34472,1026786,2216658,25,2011,253,236
34479,1027688,131621,62,2011,387,287
34480,1027868,47263,46,2011,600,171
34485,1028515,48818,69,2011,95,156
34510,1027788,2220650,43,2011,541,217
34518,1000343,2218868,76,2011,510,179
34547,1009240,2216782,83,2011,208,119
34552,1009974,2218827,28,2011,368,244
34554,1012016,49143,30,2011,599,186
34560,1014074,120860,32,2011,536,191
34562,1014930,47039,48,2011,115,189
34566,1016581,2218363,61,2011,218,207
34574,1017568,2219589,69,2011,128,174
34575,1018408,120571,46,2011,320,181
34591,1021160,2220693,47,2011,101,140
34595,1021738,2218347,38,2011,322,126
34601,1022734,46438,33,2011,89,170
34605,1023846,47539,67,2011,125,210
34618,1000447,2218867,30,2011,492,237
34630,1001467,143198,62,2011,541,248
34634,1001962,2217822,35,2011,316,111
34638,1002645,46018,28,2011,117,241
34644,1003723,2216460,84,2011,77,224
34661,1007326,2216705,8,2011,324,203
34680,1010163,2215699,81,2011,186,164
34684,1011107,48448,64,2011,583,87
34695,1013455,47098,7,2011,116,152
34696,1013705,47231,65,2011,427,163
34700,1014248,49489,87,2011,421,225
34703,1014882,2219172,55,2011,217,265
34707,1015229,2217523,47,2011,189,208
34708,1015354,45543,35,2011,533,205
34710,1015553,47485,76,2011,275,213
34711,1015566,49211,87,2011,116,248
34735,1019081,139458,61,2011,221,225
34736,1019242,49197,83,2011,497,286
34737,1019355,2220702,43,2011,59,207
34741,1020298,45500,73,2011,291,63
34744,1020869,2216939,49,2011,447,307
34746,1021398,46691,84,2011,439,210
34764,1023288,2217327,84,2011,320,308
34789,1026835,2220131,38,2011,519,251
34803,1028737,2217070,71,2011,359,275
34806,1029122,48307,80,2011,598,211
34819,1013328,46084,49,2011,398,180
34823,1017846,2219586,29,2011,21,250
34830,1029620,45493,32,2011,423,161
34850,1005687,132590,78,2011,73,240
34865,1009349,47432,39,2011,165,332
34866,1010551,46034,64,2011,424,216
34871,1012039,2218817,4,2011,165,157
34884,1014841,46772,74,2011,425,184
34892,1017281,2219059,75,2011,418,179
34905,1020680,48202,68,2011,512,135
34912,1021208,2216411,51,2011,6,365
34921,1023660,2216838,72,2011,585,255
34923,1023792,2215479,42,2011,392,183
34926,1024719,2218337,14,2011,170,251
34930,1026766,46430,55,2011,554,281
34934,1027182,127762,38,2011,542,248
34936,1027612,114587,5,2011,108,104
34946,1000833,2215464,50,2011,593,168
34974,1004335,48037,72,2011,253,219
35004,1008877,49229,56,2011,502,187
35013,1010533,2215508,70,2011,258,195
35014,1010578,2217370,81,2011,111,307
35025,1012666,47233,61,2011,70,206
35028,1012915,2215692,40,2011,180,240
35032,1013374,144337,82,2011,81,177
35048,1016885,46701,66,2011,600,321
35049,1017013,2220184,2,2011,312,138
35051,1017089,2220043,5,2011,316,204
35052,1017360,2220709,64,2011,86,277
35056,1017764,2218360,64,2011,568,168
35058,1018711,48845,12,2011,242,193
35065,1019000,2216488,44,2011,90,318
35066,1019026,45506,49,2011,355,253
35080,1020519,2219921,48,2011,447,163
35106,1024297,114791,76,2011,51,225
35116,1025374,48731,14,2011,52,251
35125,1027113,47975,85,2011,363,214
35129,1027327,47323,44,2011,578,137
35137,1028500,126198,35,2011,474,251
35140,1028861,114485,63,2011,594,221
35142,1028985,47853,36,2011,592,135
35143,1029142,47391,20,2011,23,230
35144,1029148,123138,39,2011,412,268
35150,1001044,45986,82,2011,459,308
35159,1013541,2220320,3,2011,113,108
35176,1003638,122917,4,2011,13,244
35180,1005371,49517,83,2011,408,220
35181,1005557,2217809,32,2011,213,108
35193,1008343,2215616,50,2011,596,254
35212,1011756,47236,35,2011,233,255
35225,1014833,2218190,87,2011,329,275
35235,1016514,2218283,85,2011,563,356
35245,1018235,2217861,80,2011,276,121
35247,1018297,130822,36,2011,250,162
35252,1019893,2216853,72,2011,418,331
35257,1022810,2218496,32,2011,134,231
35262,1023567,47081,80,2011,278,297
35263,1023697,116168,52,2011,356,270
35266,1024000,2217844,34,2011,565,79
35281,1027810,2219235,12,2011,473,94
35294,1001203,131519,46,2011,1,135
35300,1002603,2218548,42,2011,364,133
35304,1003170,49075,70,2011,505,203
35308,1003750,2216805,40,2011,142,393
35312,1004109,134205,55,2011,330,254
35324,1006713,2219201,14,2011,323,154
35343,1010925,2216356,79,2011,363,321
35356,1012102,2216103,60,2011,3,277
35359,1012570,46781,76,2011,431,135
35367,1013339,2217035,2,2011,399,253
35370,1014474,2217438,65,2011,3,203
35372,1014732,47818,75,2011,28,259
35390,1017495,2219056,81,2011,301,267
35406,1020931,47602,55,2011,171,225
35445,1027501,2216395,46,2011,546,204
35461,1009763,47569,64,2011,12,272
35463,1010140,134018,57,2011,473,207
35475,1027486,46676,46,2011,199,180
35479,1000270,48390,60,2011,579,106
35482,1001548,129020,45,2011,455,177
35501,1009315,2219664,78,2011,151,123
35503,1009489,2217270,24,2011,282,188
35512,1012926,2216195,70,2011,353,248
35523,1018014,48583,67,2011,54,252
35529,1019279,48271,33,2011,243,245
35545,1023453,114859,54,2011,337,145
35546,1024233,48646,87,2011,411,337
35548,1025180,2216070,41,2011,272,191
35557,1027487,46749,25,2011,311,101
35565,1014384,1446,28,2011,207,152
35568,1024339,45091,73,2011,360,151
35569,1005939,2220784,30,2011,130,225
35570,1014749,2220785,60,2011,413,300
35572,1007084,2220787,28,2011,253,149
35583,1013175,2220798,29,2011,112,207
35590,1005319,2220805,27,2011,429,300
35600,1028353,2220815,73,2011,548,182
35616,1001453,2220831,34,2011,219,146
35619,1023043,2220834,41,2011,387,113
35621,1000781,2220836,49,2011,199,161
35643,1005323,2220858,42,2011,154,151
35652,1015349,2220867,87,2011,209,190
35655,1019970,2220870,20,2011,480,200
35667,1011446,2220882,70,2011,140,245
35670,1006949,2220885,47,2011,226,168
35685,1018379,2220900,42,2011,397,285
35687,1005832,2220902,6,2011,565,195
35688,1011970,2220903,58,2011,367,218
35696,1011135,2220911,59,2011,321,305
35699,1006617,2220914,51,2011,35,175
35709,1006923,2220924,82,2011,585,148
24,1004827,7827,49,2012,554,118
33,1007052,10052,64,2012,95,182
46,1011964,14964,77,2012,181,179
52,1014991,17991,78,2012,507,253
66,1018839,21839,19,2012,305,185
83,1022832,25832,58,2012,3,272
93,1025220,28220,55,2012,566,287
97,1027011,30011,49,2012,84,198
123,1001376,4376,65,2012,299,121
142,1004210,7210,47,2012,264,132
148,1004604,7604,57,2012,196,189
151,1004915,7915,81,2012,421,179
152,1004928,7928,15,2012,63,126
155,1005317,8317,38,2012,67,271
159,1005797,8797,29,2012,504,177
186,1008552,11552,85,2012,118,237
196,1009161,12161,52,2012,177,175
198,1009291,12291,43,2012,514,185
203,1010002,13002,53,2012,196,210
